"","Var1","Var2","value","summed_score","percentage","responses","proportion","nice_names"
"41","2_Include 'substantial' bioinformatics in courses for life-science majors","Institutional: Institutional inertia",5,25,20,263,0.0190114068441065,"Integrating_Bioinformatics"
"42","3_Do NOT currently, but would like to include 'substantial' bioinformatics in courses for life-science majors","Institutional: Institutional inertia",17,25,68,591,0.0287648054145516,"Not_Integrating_Bioinformatics"
"43","1_Dedicated course for life-science majors","Institutional: Inter-departmental cooperation",5,15,33.3333333333333,132,0.0378787878787879,"Dedicated_Course"
"44","2_Include 'substantial' bioinformatics in courses for life-science majors","Institutional: Inter-departmental cooperation",6,15,40,263,0.0228136882129278,"Integrating_Bioinformatics"
"45","3_Do NOT currently, but would like to include 'substantial' bioinformatics in courses for life-science majors","Institutional: Inter-departmental cooperation",4,15,26.6666666666667,591,0.00676818950930626,"Not_Integrating_Bioinformatics"
"46","1_Dedicated course for life-science majors","Institutional: IT support",2,7,28.5714285714286,132,0.0151515151515152,"Dedicated_Course"
"47","2_Include 'substantial' bioinformatics in courses for life-science majors","Institutional: IT support",3,7,42.8571428571429,263,0.0114068441064639,"Integrating_Bioinformatics"
"48","3_Do NOT currently, but would like to include 'substantial' bioinformatics in courses for life-science majors","Institutional: IT support",2,7,28.5714285714286,591,0.00338409475465313,"Not_Integrating_Bioinformatics"
"49","1_Dedicated course for life-science majors","Institutional: State regulation",0,2,0,132,0,"Dedicated_Course"
"50","2_Include 'substantial' bioinformatics in courses for life-science majors","Institutional: State regulation",1,2,50,263,0.00380228136882129,"Integrating_Bioinformatics"
"51","3_Do NOT currently, but would like to include 'substantial' bioinformatics in courses for life-science majors","Institutional: State regulation",1,2,50,591,0.00169204737732657,"Not_Integrating_Bioinformatics"
"52","1_Dedicated course for life-science majors","Resource Issues: Funding",1,25,4,132,0.00757575757575758,"Dedicated_Course"
"53","2_Include 'substantial' bioinformatics in courses for life-science majors","Resource Issues: Funding",10,25,40,263,0.0380228136882129,"Integrating_Bioinformatics"
"54","3_Do NOT currently, but would like to include 'substantial' bioinformatics in courses for life-science majors","Resource Issues: Funding",14,25,56,591,0.0236886632825719,"Not_Integrating_Bioinformatics"
"55","1_Dedicated course for life-science majors","Resource Issues: Access to software",1,10,10,132,0.00757575757575758,"Dedicated_Course"
"56","2_Include 'substantial' bioinformatics in courses for life-science majors","Resource Issues: Access to software",3,10,30,263,0.0114068441064639,"Integrating_Bioinformatics"
"57","3_Do NOT currently, but would like to include 'substantial' bioinformatics in courses for life-science majors","Resource Issues: Access to software",6,10,60,591,0.0101522842639594,"Not_Integrating_Bioinformatics"
"58","1_Dedicated course for life-science majors","Resource Issues: Access to bioinformatics lesson plans/curricula",0,4,0,132,0,"Dedicated_Course"
"59","2_Include 'substantial' bioinformatics in courses for life-science majors","Resource Issues: Access to bioinformatics lesson plans/curricula",1,4,25,263,0.00380228136882129,"Integrating_Bioinformatics"
"60","3_Do NOT currently, but would like to include 'substantial' bioinformatics in courses for life-science majors","Resource Issues: Access to bioinformatics lesson plans/curricula",3,4,75,591,0.0050761421319797,"Not_Integrating_Bioinformatics"
"61","1_Dedicated course for life-science majors","Facilities: Access to computer(s)/labs",3,19,15.7894736842105,132,0.0227272727272727,"Dedicated_Course"
"62","2_Include 'substantial' bioinformatics in courses for life-science majors","Facilities: Access to computer(s)/labs",5,19,26.3157894736842,263,0.0190114068441065,"Integrating_Bioinformatics"
"63","3_Do NOT currently, but would like to include 'substantial' bioinformatics in courses for life-science majors","Facilities: Access to computer(s)/labs",11,19,57.8947368421053,591,0.0186125211505922,"Not_Integrating_Bioinformatics"
"64","1_Dedicated course for life-science majors","Facilities: Servers",1,3,33.3333333333333,132,0.00757575757575758,"Dedicated_Course"
"65","2_Include 'substantial' bioinformatics in courses for life-science majors","Facilities: Servers",2,3,66.6666666666667,263,0.00760456273764259,"Integrating_Bioinformatics"
"66","3_Do NOT currently, but would like to include 'substantial' bioinformatics in courses for life-science majors","Facilities: Servers",0,3,0,591,0,"Not_Integrating_Bioinformatics"
