"","Var1","Var2","value","summed_score","percentage","responses","proportion","nice_names"
"117","6_undergraduate_certificate","Institutional Issues: No support from comp-sci faculty",0,4,0,5,0,"Undergraduate_certificate"
"118","7_undergraduate_degree","Institutional Issues: No support from comp-sci faculty",0,4,0,10,0,"Undergraduate_degree"
"119","8_post_graduate_degree","Institutional Issues: No support from comp-sci faculty",1,4,25,148,0.00675675675675676,"PostDgraduate_certificate"
"120","9_graduate.course_or_degree","Institutional Issues: No support from comp-sci faculty",0,4,0,55,0,"Graduate_course_or_degree"
"121","1_no_training_experience","Student Issues: Access to software off-campus",1,10,10,103,0.00970873786407767,"No_Training"
"122","2_No_formal_training_self_taught","Student Issues: Access to software off-campus",4,10,40,469,0.00852878464818763,"SelfDtaught"
"123","3_short_workshop","Student Issues: Access to software off-campus",2,10,20,231,0.00865800865800866,"Short_workshops"
"124","4_some_undergraduate_courses","Student Issues: Access to software off-campus",2,10,20,31,0.0645161290322581,"Some_undergraduate_coursework"
"125","6_undergraduate_certificate","Student Issues: Access to software off-campus",0,10,0,5,0,"Undergraduate_certificate"
"126","7_undergraduate_degree","Student Issues: Access to software off-campus",0,10,0,10,0,"Undergraduate_degree"
"127","8_post_graduate_degree","Student Issues: Access to software off-campus",1,10,10,148,0.00675675675675676,"PostDgraduate_certificate"
"128","9_graduate.course_or_degree","Student Issues: Access to software off-campus",0,10,0,55,0,"Graduate_course_or_degree"
"129","1_no_training_experience","Student Issues: Basic computing knowledge",0,6,0,103,0,"No_Training"
"130","2_No_formal_training_self_taught","Student Issues: Basic computing knowledge",2,6,33.3333333333333,469,0.00426439232409382,"SelfDtaught"
"131","3_short_workshop","Student Issues: Basic computing knowledge",1,6,16.6666666666667,231,0.00432900432900433,"Short_workshops"
"132","4_some_undergraduate_courses","Student Issues: Basic computing knowledge",1,6,16.6666666666667,31,0.032258064516129,"Some_undergraduate_coursework"
"133","6_undergraduate_certificate","Student Issues: Basic computing knowledge",0,6,0,5,0,"Undergraduate_certificate"
"134","7_undergraduate_degree","Student Issues: Basic computing knowledge",0,6,0,10,0,"Undergraduate_degree"
"135","8_post_graduate_degree","Student Issues: Basic computing knowledge",2,6,33.3333333333333,148,0.0135135135135135,"PostDgraduate_certificate"
"136","9_graduate.course_or_degree","Student Issues: Basic computing knowledge",0,6,0,55,0,"Graduate_course_or_degree"
"137","1_no_training_experience","Student Issues: Access to computers Off-campus",2,12,16.6666666666667,103,0.0194174757281553,"No_Training"
"138","2_No_formal_training_self_taught","Student Issues: Access to computers Off-campus",6,12,50,469,0.0127931769722814,"SelfDtaught"
"139","3_short_workshop","Student Issues: Access to computers Off-campus",1,12,8.33333333333333,231,0.00432900432900433,"Short_workshops"
"140","4_some_undergraduate_courses","Student Issues: Access to computers Off-campus",2,12,16.6666666666667,31,0.0645161290322581,"Some_undergraduate_coursework"
"141","6_undergraduate_certificate","Student Issues: Access to computers Off-campus",0,12,0,5,0,"Undergraduate_certificate"
"142","7_undergraduate_degree","Student Issues: Access to computers Off-campus",0,12,0,10,0,"Undergraduate_degree"
"143","8_post_graduate_degree","Student Issues: Access to computers Off-campus",1,12,8.33333333333333,148,0.00675675675675676,"PostDgraduate_certificate"
"144","9_graduate.course_or_degree","Student Issues: Access to computers Off-campus",0,12,0,55,0,"Graduate_course_or_degree"
"145","1_no_training_experience","Student Issues: No interest in bioinformatics",0,0,NA,103,0,"No_Training"
"146","2_No_formal_training_self_taught","Student Issues: No interest in bioinformatics",0,0,NA,469,0,"SelfDtaught"
"147","3_short_workshop","Student Issues: No interest in bioinformatics",0,0,NA,231,0,"Short_workshops"
"148","4_some_undergraduate_courses","Student Issues: No interest in bioinformatics",0,0,NA,31,0,"Some_undergraduate_coursework"
"149","6_undergraduate_certificate","Student Issues: No interest in bioinformatics",0,0,NA,5,0,"Undergraduate_certificate"
"150","7_undergraduate_degree","Student Issues: No interest in bioinformatics",0,0,NA,10,0,"Undergraduate_degree"
"151","8_post_graduate_degree","Student Issues: No interest in bioinformatics",0,0,NA,148,0,"PostDgraduate_certificate"
"152","9_graduate.course_or_degree","Student Issues: No interest in bioinformatics",0,0,NA,55,0,"Graduate_course_or_degree"
"153","1_no_training_experience","Curriculum Issues: New program development required",1,4,25,103,0.00970873786407767,"No_Training"
"154","2_No_formal_training_self_taught","Curriculum Issues: New program development required",1,4,25,469,0.00213219616204691,"SelfDtaught"
"155","3_short_workshop","Curriculum Issues: New program development required",2,4,50,231,0.00865800865800866,"Short_workshops"
"156","4_some_undergraduate_courses","Curriculum Issues: New program development required",0,4,0,31,0,"Some_undergraduate_coursework"
"157","6_undergraduate_certificate","Curriculum Issues: New program development required",0,4,0,5,0,"Undergraduate_certificate"
"158","7_undergraduate_degree","Curriculum Issues: New program development required",0,4,0,10,0,"Undergraduate_degree"
"159","8_post_graduate_degree","Curriculum Issues: New program development required",0,4,0,148,0,"PostDgraduate_certificate"
"160","9_graduate.course_or_degree","Curriculum Issues: New program development required",0,4,0,55,0,"Graduate_course_or_degree"
"161","1_no_training_experience","Curriculum Issues: Class size",1,3,33.3333333333333,103,0.00970873786407767,"No_Training"
"162","2_No_formal_training_self_taught","Curriculum Issues: Class size",1,3,33.3333333333333,469,0.00213219616204691,"SelfDtaught"
"163","3_short_workshop","Curriculum Issues: Class size",0,3,0,231,0,"Short_workshops"
"164","4_some_undergraduate_courses","Curriculum Issues: Class size",0,3,0,31,0,"Some_undergraduate_coursework"
"165","6_undergraduate_certificate","Curriculum Issues: Class size",0,3,0,5,0,"Undergraduate_certificate"
"166","7_undergraduate_degree","Curriculum Issues: Class size",0,3,0,10,0,"Undergraduate_degree"
"167","8_post_graduate_degree","Curriculum Issues: Class size",1,3,33.3333333333333,148,0.00675675675675676,"PostDgraduate_certificate"
"168","9_graduate.course_or_degree","Curriculum Issues: Class size",0,3,0,55,0,"Graduate_course_or_degree"
"169","1_no_training_experience","Curriculum Issues: Access to bioinformatics lesson plans",1,2,50,103,0.00970873786407767,"No_Training"
"170","2_No_formal_training_self_taught","Curriculum Issues: Access to bioinformatics lesson plans",1,2,50,469,0.00213219616204691,"SelfDtaught"
"171","3_short_workshop","Curriculum Issues: Access to bioinformatics lesson plans",0,2,0,231,0,"Short_workshops"
"172","4_some_undergraduate_courses","Curriculum Issues: Access to bioinformatics lesson plans",0,2,0,31,0,"Some_undergraduate_coursework"
"173","6_undergraduate_certificate","Curriculum Issues: Access to bioinformatics lesson plans",0,2,0,5,0,"Undergraduate_certificate"
"174","7_undergraduate_degree","Curriculum Issues: Access to bioinformatics lesson plans",0,2,0,10,0,"Undergraduate_degree"
"175","8_post_graduate_degree","Curriculum Issues: Access to bioinformatics lesson plans",0,2,0,148,0,"PostDgraduate_certificate"
"176","9_graduate.course_or_degree","Curriculum Issues: Access to bioinformatics lesson plans",0,2,0,55,0,"Graduate_course_or_degree"
