"","Var1","Var2","value","summed_score","percentage","responses","proportion","nice_names"
"69","1_Associate's College","Resource Issues: Unable to vet content",5,16,31.25,176,0.0284090909090909,"Associates"
"70","2_Baccalaureate College","Resource Issues: Unable to vet content",5,16,31.25,228,0.0219298245614035,"Baccalaureate"
"71","3_Master's (Small, Medium, Large)","Resource Issues: Unable to vet content",4,16,25,204,0.0196078431372549,"Masters"
"72","4_Doctoral University (High, Higher, Highest Research Activity)","Resource Issues: Unable to vet content",2,16,12.5,358,0.00558659217877095,"Doctoral"
"73","1_Associate's College","Resource Issues: Funding",3,8,37.5,176,0.0170454545454545,"Associates"
"74","2_Baccalaureate College","Resource Issues: Funding",1,8,12.5,228,0.0043859649122807,"Baccalaureate"
"75","3_Master's (Small, Medium, Large)","Resource Issues: Funding",1,8,12.5,204,0.00490196078431373,"Masters"
"76","4_Doctoral University (High, Higher, Highest Research Activity)","Resource Issues: Funding",3,8,37.5,358,0.00837988826815642,"Doctoral"
"77","1_Associate's College","Resource Issues: No appropriate textbook",4,9,44.4444444444444,176,0.0227272727272727,"Associates"
"78","2_Baccalaureate College","Resource Issues: No appropriate textbook",1,9,11.1111111111111,228,0.0043859649122807,"Baccalaureate"
"79","3_Master's (Small, Medium, Large)","Resource Issues: No appropriate textbook",1,9,11.1111111111111,204,0.00490196078431373,"Masters"
"80","4_Doctoral University (High, Higher, Highest Research Activity)","Resource Issues: No appropriate textbook",3,9,33.3333333333333,358,0.00837988826815642,"Doctoral"
"81","1_Associate's College","Resource Issues: No access to online exercises",1,5,20,176,0.00568181818181818,"Associates"
"82","2_Baccalaureate College","Resource Issues: No access to online exercises",3,5,60,228,0.0131578947368421,"Baccalaureate"
"83","3_Master's (Small, Medium, Large)","Resource Issues: No access to online exercises",0,5,0,204,0,"Masters"
"84","4_Doctoral University (High, Higher, Highest Research Activity)","Resource Issues: No access to online exercises",1,5,20,358,0.00279329608938547,"Doctoral"
"85","1_Associate's College","Resource Issues: No qualified TAs",0,1,0,176,0,"Associates"
"86","2_Baccalaureate College","Resource Issues: No qualified TAs",0,1,0,228,0,"Baccalaureate"
"87","3_Master's (Small, Medium, Large)","Resource Issues: No qualified TAs",0,1,0,204,0,"Masters"
"88","4_Doctoral University (High, Higher, Highest Research Activity)","Resource Issues: No qualified TAs",1,1,100,358,0.00279329608938547,"Doctoral"
"89","1_Associate's College","Student Issues: Background knowledge",18,45,40,176,0.102272727272727,"Associates"
"90","2_Baccalaureate College","Student Issues: Background knowledge",4,45,8.88888888888889,228,0.0175438596491228,"Baccalaureate"
"91","3_Master's (Small, Medium, Large)","Student Issues: Background knowledge",10,45,22.2222222222222,204,0.0490196078431373,"Masters"
"92","4_Doctoral University (High, Higher, Highest Research Activity)","Student Issues: Background knowledge",13,45,28.8888888888889,358,0.0363128491620112,"Doctoral"
"93","1_Associate's College","Student Issues: Interest in topic",2,10,20,176,0.0113636363636364,"Associates"
"94","2_Baccalaureate College","Student Issues: Interest in topic",5,10,50,228,0.0219298245614035,"Baccalaureate"
"95","3_Master's (Small, Medium, Large)","Student Issues: Interest in topic",1,10,10,204,0.00490196078431373,"Masters"
"96","4_Doctoral University (High, Higher, Highest Research Activity)","Student Issues: Interest in topic",2,10,20,358,0.00558659217877095,"Doctoral"
"97","1_Associate's College","Facilities: Access to equipment",4,18,22.2222222222222,176,0.0227272727272727,"Associates"
"98","2_Baccalaureate College","Facilities: Access to equipment",4,18,22.2222222222222,228,0.0175438596491228,"Baccalaureate"
"99","3_Master's (Small, Medium, Large)","Facilities: Access to equipment",4,18,22.2222222222222,204,0.0196078431372549,"Masters"
"100","4_Doctoral University (High, Higher, Highest Research Activity)","Facilities: Access to equipment",6,18,33.3333333333333,358,0.0167597765363128,"Doctoral"
"101","1_Associate's College","Institutional: Inertia",0,3,0,176,0,"Associates"
"102","2_Baccalaureate College","Institutional: Inertia",1,3,33.3333333333333,228,0.0043859649122807,"Baccalaureate"
"103","3_Master's (Small, Medium, Large)","Institutional: Inertia",1,3,33.3333333333333,204,0.00490196078431373,"Masters"
"104","4_Doctoral University (High, Higher, Highest Research Activity)","Institutional: Inertia",1,3,33.3333333333333,358,0.00279329608938547,"Doctoral"
"105","1_Associate's College","State Restrictions",1,1,100,176,0.00568181818181818,"Associates"
"106","2_Baccalaureate College","State Restrictions",0,1,0,228,0,"Baccalaureate"
"107","3_Master's (Small, Medium, Large)","State Restrictions",0,1,0,204,0,"Masters"
"108","4_Doctoral University (High, Higher, Highest Research Activity)","State Restrictions",0,1,0,358,0,"Doctoral"
"109","1_Associate's College","Accreditation",1,1,100,176,0.00568181818181818,"Associates"
"110","2_Baccalaureate College","Accreditation",0,1,0,228,0,"Baccalaureate"
"111","3_Master's (Small, Medium, Large)","Accreditation",0,1,0,204,0,"Masters"
"112","4_Doctoral University (High, Higher, Highest Research Activity)","Accreditation",0,1,0,358,0,"Doctoral"
