"","Var1","Var2","value"
"1","chiValues","Q38_Curric.Issues...Does.not.Fit.into.current.Current.Course.Structure",0.0184907546226887
"2","chiValues","Q38_Curric.Issues...Lack.of.Curric.Control.not.in.curent.Curric.",0.00999500249875063
"3","chiValues","Q38_Resources...Access.to.Approp.Introductory.Content",0.0309845077461269
"4","chiValues","Q38_Student.Issues...UG.Students.Lack.Approp.Background.Knowledge",0.0299850074962519
