"","category_key","variable","value","response_count","Yes_percentage","No_percentage","response_stratafying_cat","percentage_of_n","proportion_error","ymax_y","ymin_y","ymax_n","ymin_n","chi_values"
"1","Less.than.5000","Yes",0.597733711048159,353,0.597733711048159,0.402266288951841,382,0.924083769633508,0.0265606927672161,0.613609932503917,0.581857489592401,0.412950760263299,0.391581817640383,0.000240189679373282
"2","X5000.15000","Yes",0.533333333333333,270,0.533333333333333,0.466666666666667,333,0.810810810810811,0.0420662595939769,0.555768671783454,0.510897994883212,0.486297587810523,0.447035745522811,0.273321678292298
"3","More.than.15000","Yes",0.45933014354067,209,0.45933014354067,0.54066985645933,284,0.735915492957746,0.0512713031222694,0.482880598563339,0.435779688518001,0.56839070455893,0.51294900835973,0.239629008583943
"4","Less.than.5000","No",0.402266288951841,353,0.597733711048159,0.402266288951841,382,0.924083769633508,0.0265606927672161,0.613609932503917,0.581857489592401,0.412950760263299,0.391581817640383,0.000240189679373282
"5","X5000.15000","No",0.466666666666667,270,0.533333333333333,0.466666666666667,333,0.810810810810811,0.0420662595939769,0.555768671783454,0.510897994883212,0.486297587810523,0.447035745522811,0.273321678292298
"6","More.than.15000","No",0.54066985645933,209,0.45933014354067,0.54066985645933,284,0.735915492957746,0.0512713031222694,0.482880598563339,0.435779688518001,0.56839070455893,0.51294900835973,0.239629008583943
