"","Var1","Var2","value","summed_score","percentage","responses","proportion","nice_names"
"75","3_'> 15,000' students","Facilities: Access to equipment",7,18,38.8888888888889,124,0.0564516129032258,"More_than_15X000"
"76","1_'< 5,000' students","Institutional: Inertia",2,3,66.6666666666667,197,0.0101522842639594,"Less_than_5X000"
"77","2_'5,000 - 15,000' students","Institutional: Inertia",0,3,0,158,0,"K5X000D15X000"
"78","3_'> 15,000' students","Institutional: Inertia",1,3,33.3333333333333,124,0.00806451612903226,"More_than_15X000"
"79","1_'< 5,000' students","State Restrictions",0,2,0,197,0,"Less_than_5X000"
"80","2_'5,000 - 15,000' students","State Restrictions",0,2,0,158,0,"K5X000D15X000"
"81","3_'> 15,000' students","State Restrictions",2,2,100,124,0.0161290322580645,"More_than_15X000"
"82","1_'< 5,000' students","Accreditation",1,1,100,197,0.0050761421319797,"Less_than_5X000"
"83","2_'5,000 - 15,000' students","Accreditation",0,1,0,158,0,"K5X000D15X000"
"84","3_'> 15,000' students","Accreditation",0,1,0,124,0,"More_than_15X000"
