"","category_key","variable","value","response_count","Yes_percentage","No_percentage","response_stratafying_cat","percentage_of_n","proportion_error","ymax_y","ymin_y","ymax_n","ymin_n","chi_values"
"1","Bachelors","Yes",0.6,5,0.6,0.4,6,0.833333333333333,0.298199023952859,0.778919414371716,0.421080585628284,0.519279609581144,0.280720390418856,0.654720846018577
"2","Masters","Yes",0.626373626373626,91,0.626373626373626,0.373626373626374,112,0.8125,0.0722855351450512,0.67165137915679,0.581095873590462,0.400634155988261,0.346618591264486,0.0159064441017034
"3","Professional.Degree","Yes",1,6,1,0,10,0.6,0.303636314851598,1.3036363148516,0.696363685148402,0,0,0.0143058784354296
"4","Doctoral","Yes",0.517786561264822,759,0.517786561264822,0.482213438735178,918,0.826797385620915,0.0244795550324094,0.530461745886346,0.505111376643298,0.494017809146063,0.470409068324293,0.327067405085653
"5","Bachelors","No",0.4,5,0.6,0.4,6,0.833333333333333,0.298199023952859,0.778919414371716,0.421080585628284,0.519279609581144,0.280720390418856,0.654720846018577
"6","Masters","No",0.373626373626374,91,0.626373626373626,0.373626373626374,112,0.8125,0.0722855351450512,0.67165137915679,0.581095873590462,0.400634155988261,0.346618591264486,0.0159064441017034
"7","Professional.Degree","No",0,6,1,0,10,0.6,0.303636314851598,1.3036363148516,0.696363685148402,0,0,0.0143058784354296
"8","Doctoral","No",0.482213438735178,759,0.517786561264822,0.482213438735178,918,0.826797385620915,0.0244795550324094,0.530461745886346,0.505111376643298,0.494017809146063,0.470409068324293,0.327067405085653
