"","Var1","Var2","value"
"1","chiValues","q33_Faculty_issues_sum",0.0119940029985007
"2","chiValues","q33_Student_issues_sum",0.000499750124937531
"3","chiValues","q33_Curriculum_issues_sum",0.000499750124937531
"4","chiValues","q33_Institutional_issues_sum",0.0169915042478761
